age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,addiction_level,productivity_score
35,10.14,6.4,7.47,8.49,237,100,100,56.72
24,11.04,9.8,2.48,5.5,95,64.77,100,0
33,2.16,0.74,2.88,5.94,223,100,0,52.03
39,11.34,5.33,3.79,8.74,235,100,100,47.21
18,10.1,4.5,4.49,5.01,242,95.65,50,43.84
33,10.37,4.66,6.47,6.89,212,100,50,45.56
25,2.93,1.54,1.52,5.94,211,93.08,0,18.48
16,9.39,7.43,6.97,7.87,288,97.62,100,53.94
24,11.6,9.83,6.06,4.65,279,63.68,100,0
25,8.79,3.7,5.78,6.19,211,100,50,50.45
39,7.71,4.82,0.69,7.49,290,84.89,50,0
34,11.46,7.82,0.17,6.04,123,78.81,100,0
30,6.43,3.94,4.75,4.29,223,94.91,50,30.44
33,7.99,4.48,6.91,7.53,203,100,50,75.44
37,6.76,2.81,4.68,6.52,236,100,50,57.88
38,11.33,6.72,1.71,4.06,110,79.31,100,0
25,2.76,1.49,0.72,7.06,217,100,0,34.72
28,7.01,5.45,5.6,8.6,58,100,100,49.79
16,8.87,6.72,5.77,4.56,216,89.1,100,20.13
37,9.92,3.77,1.38,6.95,98,100,50,17.49
19,7.83,,0.23,7.64,236,100,50,12.42
19,11.09,9.37,3.27,4.35,113,73.84,100,0
33,11.42,7.1,4.66,4.11,191,95.96,100,0.01
35,2.64,2.15,5.65,6.32,62,100,,72.19
26,6.02,2.02,6.48,7.96,151,100,50,78.14
32,2.23,1.37,4.88,4.8,96,100,,61.5
18,5.29,3.3,0.89,8.18,251,98.47,50,19.54
36,7.37,6.02,5.46,7.28,58,100,100,29.32
31,11.11,3.98,7.87,5.66,73,100,50,76.51
24,10.47,4.65,7.24,6.58,170,100,50,76.65
34,3.27,1.78,6.97,8.83,207,100,0,100
20,2.93,2.4,2.42,5.08,205,100,50,12.46
39,7.89,6.81,6.01,6.5,154,100,100,20.86
,7.32,6.56,6.81,7.12,192,100,100,50.72
,4.66,4.08,5.43,4.69,288,96.7,50,37.99
25,10.99,3.34,2,4.22,134,99.69,50,8.84
32,11.27,3.7,7.63,4.07,240,100,50,
37,6.03,2.34,3.61,5.62,58,100,50,33.48
36,10.9,5.55,1.04,4.37,261,71.97,100,0
32,5.84,4.66,0.88,8.02,240,91.68,50,8.63
38,9.37,7.83,5.18,8.99,165,97.59,100,49.04
37,6.76,2.79,3.5,4.31,183,100,50,37.42
25,3.23,2.17,0.76,6.16,278,94.88,50,16
35,11.28,9.59,5.92,4.13,209,79.06,100,0
26,6.54,3.78,6.39,4.67,283,100,50,51.87
19,9.34,3.38,5.8,5.61,241,100,50,50.88
37,5.67,3.26,1.62,5.97,193,93.54,50,2.92
23,2.19,1.15,5.52,8.7,111,100,0,99.14
39,3.01,1.95,0.09,5.98,125,94.15,0,12.07
23,6.96,3.92,2.44,,264,100,50,21.68
36,8.9,2.76,3.19,5.23,62,100,50,25.84
24,5.35,4.8,6.68,4,277,93.06,50,43.71
36,8.95,5.6,3.12,8.5,105,100,100,24.14
33,8.99,5.25,0.09,4.41,116,82.65,,0.3
15,9.04,7.89,,8.82,285,91.5,100,0
21,6.93,2.73,3.99,4.65,82,100,50,31.88
18,11.15,4.61,7.59,7.02,122,100,50,73.02
15,6.89,5.41,7.53,9,273,100,100,66.56
29,6.5,2.97,1.45,4.69,20,100,,15.98
22,3.99,3.11,1.48,6.12,173,100,50,31.75
26,5.08,2.35,1.31,7.9,,98.2,50,15.64
36,2.42,0.77,6.31,4.16,54,100,0,77.25
36,8.34,5.09,0.05,7.45,46,100,100,0
32,4.49,1.88,1.02,4.4,243,95.5,0,3.21
29,5.04,3.8,4.3,5.18,206,99.71,50,30.94
31,9.71,6.65,1.98,4.8,178,83.7,100,0
28,5.27,4.5,0.74,8.54,88,91.43,50,29.26
28,4.42,,2.88,4.9,184,100,50,15.35
32,3.69,1.51,2.19,4.2,277,96.8,0,20.03
34,9.75,7.61,4.09,6.94,121,90.57,100,0
32,3.3,2.26,7.83,5.73,212,100,50,87.06
30,6.54,4.59,0.99,6.03,278,87.35,50,0
15,7.07,5.65,2.98,4.6,40,89.83,100,12.35
37,8.87,5.71,7.46,7.74,64,100,100,68.11
25,8.33,4.83,7.01,7.01,295,100,50,39.54
29,10.11,6.89,3.15,5.82,190,84.8,100,17.13
26,2.45,1.17,5.59,4.86,197,100,0,67.95
22,4.96,2.03,0.7,6.97,242,100,50,22.06
36,4.8,3.22,5.7,7.89,43,100,50,87
34,3.46,1.52,7.78,5.56,103,100,0,85.47
20,4.89,1.7,4.3,4.13,79,100,0,33.83
17,5.1,1.53,3.99,5.07,141,100,0,37.9
38,7.22,4.8,1.5,7.41,24,91.99,50,12.6
27,8.64,4.47,5.07,8.95,173,,50,53.36
27,5.81,4.37,4.72,4.07,105,100,50,45.7
16,9.19,4.83,5.22,5.53,94,100,50,42.29
19,5.36,3.17,0.21,4.31,286,,50,0
31,4.9,2.67,4.39,5.58,210,100,50,37.33
20,7.41,5.12,4.76,6.03,271,100,100,22.71
16,2.24,1.15,1.66,8.6,87,100,0,45.13
18,2.8,2.46,1.67,,165,93.64,50,7.06
36,6.18,5.33,2.21,7.89,141,98.91,100,2.5
25,11.43,9.24,5.69,5.98,61,89.8,100,12.54
22,9.22,7.86,4.85,8.06,169,99.55,100,16.27
26,2.88,1.64,6.77,,81,100,0,72.39
22,10.46,6.5,2.37,4.2,274,74.87,100,0.52
25,9.32,6.95,7.3,8.73,150,100,100,55.91
36,8.11,5.82,5.95,4.41,39,98.1,100,53.72
34,10.2,8.51,3.16,6.99,218,78.6,100,3.2
22,6.04,4.41,0.76,8.39,240,95.12,50,2.46
22,4.22,3.79,2.06,4.4,150,92.85,50,26.24
31,7.12,3.62,7.65,6.77,190,100,50,86.75
34,7.49,5.99,2.48,8.12,164,97.24,100,6.79
34,7.38,5.3,2.64,8.93,200,100,100,19.5
37,7.65,5.47,1.52,7.62,180,91.22,100,7.13
30,11.49,5.69,6.45,5.39,79,99.41,100,41.41
28,11.02,,2.21,7.5,234,69.4,100,0
25,10.76,9.04,2.64,7.53,87,85.92,100,0
21,10.01,4.32,3.31,7.5,211,100,,40.2
30,11.43,7.72,3.47,8.27,244,86.76,100,13.31
27,2.98,1.6,3.29,4.44,216,100,0,29.03
29,4.65,4.16,4.03,4.54,180,96.7,50,8.17
38,,4.08,6.52,7.2,268,100,50,53.22
30,10.47,4.58,6.55,8.77,130,100,50,89.94
35,7.05,3.73,6.39,6.33,78,100,50,73.17
37,9.48,6.56,0.81,8.8,52,94.85,100,0
38,3.39,1.17,6.4,8.69,60,,0,100
23,4.52,2.99,0.96,8.51,180,100,50,23.16
17,9.32,8,1,8.55,48,90.73,100,0
33,3.65,2.96,7.58,8.49,274,100,50,90.19
34,5.51,1.88,6.56,8.1,204,100,0,80.83
19,4.65,,4.42,7.47,243,100,50,32.01
24,5.5,3.96,7,4.12,240,100,50,56.09
31,9.08,3.61,7.91,4.66,105,100,50,70.58
29,5.68,1.75,4.89,4.67,85,100,0,53.33
37,7.55,3.04,4.9,4.12,133,100,50,46.65
39,3,2.41,6.04,4.58,284,100,50,51.73
22,10.05,3.15,1.86,8.6,116,100,50,40.8
29,5.7,2.51,1.34,7.32,143,100,50,13.57
35,8.49,6.4,6.08,5.56,175,100,100,19.39
28,9.25,6.03,2.76,7.97,129,100,100,2.14
34,4.1,3.16,1.08,6.44,72,100,50,15.68
21,10.85,8.11,2.52,4.71,193,75.68,100,0
35,8.16,2.7,2.87,8.42,186,100,50,61.04
37,6.29,5.26,7.72,5.69,95,100,100,77.76
26,3.82,1.67,5.58,7.49,233,100,0,76.86
31,11.42,7.22,4.25,5.45,201,85.17,100,15.23
31,9.55,6.56,7.75,6.5,64,100,100,47.08
24,4.08,1.64,7.23,8.08,170,100,0,100
33,5.38,4.77,4.1,4.78,136,95.62,50,19.61
28,10.1,5.99,7.25,8.89,141,100,100,64.3
25,8.96,3,,4.35,189,96.67,50,22.44
16,9.66,8.33,1.84,6.67,185,,100,0
32,6.41,4.18,1.86,8.58,168,100,50,28.85
21,9.16,6.59,5.3,8.73,93,100,100,35.73
26,5.86,3.6,4.01,5.16,168,95.65,50,29.43
16,4.11,3.29,5.27,4.72,44,100,50,25.97
34,8.33,2.66,5.49,7.62,80,100,50,73.07
32,11.76,5.42,0.18,4.21,73,81.23,100,0
20,5.11,2.97,0.43,,242,94.76,50,0
38,6.61,2.29,4.26,7.98,238,100,50,
24,8.74,6.32,1.53,6.8,189,88.61,100,0
34,7.42,3.98,5.06,4.94,208,100,50,21.76
29,10.43,4.84,4.42,6.44,51,100,50,52.39
19,9.62,2.91,4.69,8.61,72,100,50,78.67
34,2.58,1.89,2.42,7.09,,100,0,46.93
17,11.98,9.59,5.12,7.61,66,91.14,100,23.04
19,9.52,5.11,6.64,5.68,109,100,100,45.67
39,10.64,6.79,7.98,4.94,,100,100,48.44
22,8.51,,6.71,5.28,244,100,50,51.07
22,10.56,7.11,4.46,6.67,61,100,100,21.76
22,3.12,0.96,1.55,5.4,247,100,0,36.95
,5.48,3.25,5.45,6.71,288,100,50,52.66
38,10.76,7.39,7.5,7.54,205,100,100,34.54
37,4.02,3.42,1.69,7.67,254,,50,24.42
22,2.78,1.47,2.05,4.82,141,100,0,22.56
25,9.88,7.5,1.19,7.75,136,81.95,,0
28,10.35,6.82,5.89,7.36,58,99.19,100,58.15
22,3.63,3.11,3.25,4.06,181,100,50,33.15
38,10.54,5.68,0.5,4.29,128,72.18,100,0
24,8.87,4.36,7,7.23,33,100,50,71.43
21,7.2,5.99,4.46,5.92,185,96.03,100,19.77
31,10.3,3.39,2.65,4.73,131,100,50,10.12
18,6.19,2.36,2.75,4.22,253,100,50,16.83
27,3.94,1.38,2.32,4.8,221,100,,28.01
,4.85,3.91,3.64,8.79,158,100,50,42.1
19,7.05,2.16,2.7,7.64,286,100,50,27.1
36,7.31,5.97,4.38,6.64,291,86.22,100,20.96
18,10.06,5.74,6.19,8.71,185,100,100,53.39
32,9.91,3,5.4,7.1,188,100,50,37.33
20,7.81,4.23,2.36,7.63,276,100,50,18.39
38,9.81,4.04,4.23,5.41,143,100,50,9.25
38,3.92,2.64,6.72,6.94,57,100,50,68.89
37,2.5,1.77,0.55,4.72,268,98.71,0,0
36,10.74,6.36,0.63,6.02,256,81.44,100,0
16,2.76,0.9,4.45,4.17,117,100,0,47.82
37,4.47,3.1,5.11,5.08,79,100,50,45.96
25,8.95,7.21,1.69,4.37,38,76.92,100,0
,6.09,,5.96,5.94,143,100,50,39.66
19,10.76,8.59,5.17,8.22,245,81.93,100,27.73
20,4.98,2.09,7.39,5.89,119,100,50,89.05
24,2.12,1.77,1.35,8.16,36,100,0,42.88
22,5.01,2.47,6.01,7.28,267,100,50,81.05
28,7.78,,0.67,6.55,99,100,50,12.73
38,5.76,4.64,4.52,5.18,104,96.6,50,29.37
17,7.35,6.36,4.42,8.61,48,100,100,26.46
26,10.77,7.47,3.11,4.27,153,78.97,100,0
30,11.12,4.88,6.76,7.44,213,100,50,60.41
37,4.66,2.1,0.03,7.11,138,100,50,32.12
31,6.62,3.84,4.16,6.21,210,100,50,21.79
15,7.49,6.28,1.74,5.2,172,80.64,100,0
37,11.49,4.48,5.95,6.15,291,100,50,48.68
24,11.99,9.54,0.34,8.36,151,70.84,100,0
39,4.35,2.07,6.65,8.18,27,100,50,100
37,9.27,7.28,6.7,8.71,153,100,100,42.61
24,5.78,4.93,6.66,5.54,211,98.25,50,63.85
35,2.08,1.16,1.22,5.94,110,100,0,33.77
38,2.09,1.08,5.04,4.09,268,100,0,65.47
16,6.61,5.16,0.11,8.71,271,88.75,100,0
23,6.88,4.25,6.78,5.65,82,100,50,57.37
36,2.23,1.58,5.78,6.02,235,100,0,69.84
27,8.87,5.98,4.25,8.54,153,100,100,36.3
39,4.94,1.94,5.84,6.63,126,,0,64.96
30,7.6,6.13,0.75,6.83,180,79.5,100,0
32,5.01,2.09,4.23,4.88,277,100,50,57.08
33,3.67,3.15,2.33,6.49,35,100,50,38.52
26,6.07,2.73,7.78,8.59,78,100,50,84.27
22,4.32,3.2,,6.79,28,100,50,78.75
31,7.35,3.46,5.87,5.28,216,100,50,63.03
29,3.99,1.96,7.47,4.16,136,100,0,68.41
24,7.08,3.44,2.77,5.68,29,100,50,33
29,3.57,2.67,7.21,6.86,26,100,50,89.97
29,8.71,5.52,2.6,4.21,213,79.85,100,0
37,9.54,7.92,5.86,7.05,142,96.95,100,18.47
21,3.1,1.5,5.89,6.62,82,100,0,72.27
27,6.68,4.78,0.15,7.92,23,97.4,50,2.17
31,2.71,2.04,2.89,4.14,269,96.55,50,19.71
23,7.98,3.12,0.16,7.9,149,100,,15.6
22,4.64,2.51,7.98,6.6,94,100,50,86.7
34,7.28,4.29,0.98,5.85,273,87.54,50,0
35,7.17,3.68,4.34,8.83,,100,50,25.4
32,11.24,5.54,6.32,4.8,220,100,100,30.9
27,7.49,5.33,1.61,6.71,187,92.73,100,2.94
30,,3.36,3.88,5.6,70,100,50,37.77
23,6.02,4.37,4.86,6.64,75,100,50,33.75
26,11.49,9.89,1.28,6.76,92,70.09,100,0
26,9.77,6.24,6.23,,107,100,100,27.44
20,4.85,3.23,2.39,7.31,71,100,50,40.99
33,10.44,3.56,1.69,7.17,144,96.27,50,28.85
21,6.32,5.17,4.47,7.85,281,100,100,42.36
39,10.29,4.85,3.28,4.45,287,91.5,50,14.04
17,10.23,6.84,7.36,5.49,82,100,100,31.98
30,3.89,3.45,7.04,7.25,55,100,50,75.37
32,9.01,5.92,3.87,4.68,28,100,100,28.81
30,4.91,3.61,2.87,7.39,260,93.23,50,26.5
37,4.97,2.82,2.6,4.3,109,,50,6.27
21,4.96,1.67,2.14,5.67,283,100,0,35.06
18,9.26,7.21,4.36,8.23,224,100,100,25.72
39,4.3,1.38,6.44,7.87,230,100,0,84.71
22,2.01,1.45,2.49,7.22,297,100,0,37.63
27,9.15,2.87,1.52,8.35,226,100,50,29.52
27,3.71,3.03,3.8,7.55,113,100,50,55.64
31,3.04,1.2,0.55,6.6,218,100,0,23.15
31,4.38,2.67,5.61,8.9,188,100,50,79.41
19,5.8,3.82,4.15,7.47,246,100,50,57.57
20,6.76,,3.97,7.01,23,100,50,
33,2.45,1.24,2.4,6.04,117,100,0,67.66
27,11.71,6.8,7.24,8.51,212,100,100,72.35
39,9.16,4.46,0.72,5.48,285,81.3,50,0
28,5.23,2.94,6.96,4.05,243,100,50,79.44
36,5.19,2.67,3.01,4.98,86,100,50,25.72
18,6.49,4.15,7.04,4.55,157,100,50,79.62
21,8.26,3.66,5.83,5.59,258,100,50,46.66
22,3.46,3.09,0.83,8.13,23,100,50,28.69
39,3.89,2.34,6.65,7.26,121,100,50,85.4
27,10.59,4.41,5.46,4.84,63,100,50,37.81
20,4.56,2.67,0.26,7.94,138,100,50,21.29
20,5.8,4.76,,6.52,207,100,50,10.62
38,10.71,,5.09,,250,100,50,50.26
35,8.63,6.11,5.3,5.81,209,91.92,100,29.52
17,5.42,3.41,5.97,8.32,129,100,50,78.26
17,8.84,3.55,5.76,5.59,298,100,50,37.1
27,2.2,1.74,5.28,4.47,125,100,0,58.32
36,9.36,4.88,6.13,5.51,184,100,50,56.87
16,6.87,3.27,4.6,7.58,145,100,50,50.61
30,10.13,8.07,2.09,7.29,117,76.9,100,0
36,11.55,7.89,7.3,4.94,,100,100,13.84
20,11.26,9.45,0.15,4.56,162,63.87,100,0
22,11.09,7.52,2.93,7.3,214,82.21,100,0
37,7.12,5.3,5.83,7.38,149,100,100,48.83
22,5.6,4.49,3.42,5.83,123,100,50,22.07
39,6.65,2.21,0.2,8.21,112,100,50,34.38
20,8.9,6.81,0.53,8.89,241,83.24,100,0
28,10.84,7.24,5.19,5.03,219,83.96,100,9.06
17,4.07,1.39,7.72,6.89,277,100,0,84.39
24,11.18,6.77,4.41,4.03,29,93.65,100,0
17,10.15,3.55,4.05,7.57,190,100,50,43.56
26,11.79,8.74,2.55,6.07,120,73.75,100,0
31,10.8,6.78,2.05,4.97,129,75.17,,0
19,4.8,4.19,0.17,7.76,266,79.63,50,1.72
34,3.06,1.25,2.18,8.05,263,100,0,45.74
39,3.12,2.07,3.59,4.56,42,100,50,46.66
23,4.91,2.1,1.58,4.2,244,100,50,0
35,8.14,5.44,,5.67,281,79.82,100,0
34,10.04,7.37,5.74,7.13,288,93.3,100,24.85
21,10.99,8.06,7.16,7.97,40,100,100,52.63
36,8.24,6.5,7.49,6.73,139,100,100,42.39
18,2.06,1.67,4.94,6.9,139,100,0,53.62
27,3.86,1.34,0.42,8,217,100,0,32.06
27,3,1.52,5.93,6.64,155,,0,82.93
24,5.63,4.01,0.88,7.06,96,96.01,50,0
32,7.01,4.2,5.36,6.58,77,100,50,56.56
31,2.43,1.01,6.23,8.4,105,100,0,100
34,5.48,3.46,5.81,5.18,20,100,50,62.01
34,3.79,2.06,7.62,5.32,96,100,50,84.97
27,8.47,4.52,5.91,4.64,29,100,50,48.37
31,6.64,5.22,5.55,8.1,88,100,100,68.71
36,6.95,3.78,2.09,6.06,167,99.77,50,10.14
18,6.28,1.98,7.4,,81,100,0,93.19
15,11.56,3.87,1.44,8.91,32,100,50,31.24
15,4.15,3.38,7.24,8.63,205,100,50,68.64
29,7.17,6.28,2.5,8.86,184,100,100,0
27,9.36,6.67,1.04,4.71,29,86.26,100,0
31,7.57,3.93,6.61,8.46,278,100,50,52.62
38,11.29,9.75,0.02,5.64,181,54.56,100,0
22,5.78,4.03,6.66,4.06,215,100,50,81.23
32,6.64,5.36,2.1,5.96,53,100,100,0
27,2.89,2.19,7.08,6.55,179,100,50,89.85
37,8.09,4.27,5.53,4.54,104,100,50,43.06
28,4.88,2.87,5.33,6.69,77,100,50,
22,3.6,1.48,2.92,8.1,284,100,0,68.26
22,7.45,3.54,0.48,5.89,44,96.17,50,10.22
29,7.32,5.61,6.64,5.76,55,100,100,34.48
27,2.76,2.31,1.37,5.69,283,86.59,50,30.52
21,8.98,6.6,2.98,8.62,133,99.36,100,3.69
19,8.24,4.77,4.8,4.24,124,99.98,50,38.04
31,3.89,1.37,3.86,6.23,112,100,0,45.53
39,6.69,2.24,1.59,5.32,108,100,50,16.35
30,9.2,4.83,1.12,8.47,182,99.26,50,32.7
37,7.29,4.22,0.99,4.48,57,98.74,50,0
16,5.95,3.96,6.9,6.06,111,100,,56.48
36,5.22,1.59,0.25,6.03,138,100,0,13.61
32,8.1,7.24,7.82,,230,100,100,57.96
31,11.39,5.9,1.59,5.08,179,83.06,100,0
21,8.72,7.05,0.88,7.22,120,81.74,100,0
27,2.75,1.71,4.62,,198,100,0,41.78
32,6.61,2.5,0.64,8.77,42,100,50,7.58
28,,8.49,4.82,6.97,298,85.34,100,4.01
,2.94,2.13,6.81,7.13,51,100,50,79.12
27,,7.33,0.38,6.17,157,70.28,100,0
25,11.49,6.99,6.4,5.71,100,98.06,100,31.63
35,2.78,0.98,3.16,5.06,214,100,0,51.3
35,11.33,7.86,1.28,7.02,112,82.33,100,0
30,5.63,4.77,1.41,8.77,65,100,50,0
37,10.45,3.72,7.35,5.8,46,100,50,70.88
31,6.18,2.83,0.88,8.42,181,100,50,18.38
22,6.41,5.39,6.93,4.74,120,100,100,43.22
33,8.34,3.92,4.35,8.68,206,100,50,31.44
34,9.74,6.74,0.31,5.75,213,72.82,100,0
29,2.34,1.45,3.72,5.9,177,100,0,64.75
23,7.93,5.22,6.54,6.31,28,100,100,51.98
34,3.87,2.13,5.81,7.59,231,100,50,75
24,5.46,2.62,3.91,7.6,186,100,50,43.68
26,5.48,1.8,6.88,6.4,293,100,0,63.25
35,6.69,4.99,0.96,6.62,130,87.13,50,0
37,5.34,3.99,7.28,4.15,222,100,50,44.84
34,3.07,2.16,6.77,5.52,267,100,50,76.09
15,3.46,2.37,5.67,5.73,84,100,50,67.22
39,2.33,1.04,6.54,6.79,222,100,0,90.98
34,6.7,2.1,4.35,6.79,180,100,50,59.12
23,11.54,9.06,5.4,7.55,152,93,100,0
36,3.16,1.88,4.48,7.59,197,100,0,58.15
29,11.46,5.55,2.84,5.18,,93.78,100,0
15,9.33,3.37,4.55,7.85,285,100,50,50.91
26,8.37,2.83,2.06,4.1,79,100,50,9.53
17,8.45,4.3,3.52,7.58,224,100,50,35.07
25,10.27,8.04,2.25,4.51,174,76.99,100,0
16,3.07,2.61,0.98,7.65,91,100,50,21.88
30,7.05,5.91,2.57,6.64,175,89.38,100,9.17
23,8.97,7.64,6.82,6.19,192,100,100,36.03
29,7.87,6.65,3.05,7.45,81,100,100,13.36
26,10.33,6.37,5.98,4.18,224,93.82,100,26.58
15,2.72,1.17,,5.12,79,100,0,34.49
27,8.91,,3.4,7.08,105,100,100,7.07
28,7.34,,0.92,8.24,162,100,50,13
39,5.79,2.67,1.11,5.91,26,100,50,21.98
39,5.4,2.38,4.94,5.29,198,100,50,45.09
22,8.21,5,4.86,6.59,246,97.48,100,34.07
22,10.91,5.38,1.71,7.11,26,99.6,100,7.49
26,6.96,2.73,3.8,6.1,159,100,50,58.76
15,10.25,5.86,6.91,8.38,33,100,100,70.72
25,6.02,4.96,1.39,6.62,53,99.17,50,18.06
22,3.02,1.94,0.15,4.18,259,83.82,0,3.22
24,2.62,2.17,5.22,5.12,116,100,50,59.83
33,2.51,1.05,0.43,6.25,287,100,0,22.7
25,5.8,2.32,7.84,7.49,,100,50,88.37
21,5.37,3.47,4.88,5.1,53,100,50,33.54
25,9.18,5.31,3.76,8.88,37,100,100,44.22
31,9.43,6.56,3.44,5.59,87,100,100,12.37
15,2.51,1.95,4.58,6.66,256,100,0,70.09
35,4.21,3.16,0.72,4.09,99,97.43,50,7.98
35,4.74,4.1,7.44,8.42,105,100,50,76.19
22,7.48,4.03,5.01,7.94,79,100,50,44.05
37,3.45,1.46,1.47,4.98,67,100,0,29.4
38,3.34,2.11,4.5,8.67,198,100,50,
20,11.44,4.19,1.07,5.58,103,97.33,50,0
36,10.04,4.75,0.14,7.46,114,94.02,50,2.74
32,3.81,1.62,5.04,8.09,271,100,0,57.88
20,6.07,3.27,5.19,7.7,199,100,50,52.08
19,5.56,2.04,4.67,8.59,103,100,50,98.76
27,9.91,3.16,1.47,8.32,169,100,50,16.11
33,7.1,4.93,4.83,8.97,58,,50,56.39
36,3.28,2.18,0.45,4.91,298,83.97,50,12.72
22,,6.81,4.87,5.52,132,93.63,100,26.33
23,5.97,4.16,4.43,7.18,146,100,50,49.31
31,4.63,1.71,5.24,7.67,60,100,0,79.79
17,5.75,2.73,7.16,6.67,177,100,50,77.64
33,6.98,2.64,6.8,4.37,225,100,50,76.35
25,5.43,4.38,7.85,8.21,66,100,50,96.35
38,4.42,3.31,7.81,8.8,204,100,,99.54
31,5.99,2.52,6.18,6.03,91,100,50,85.06
35,2.19,1.11,7.65,5.12,76,100,0,100
33,9.72,8.55,6.94,4.1,258,88.35,100,10.43
16,3.71,2.44,5.82,5.19,81,100,50,55.29
22,2.44,1.9,0.6,7.5,76,100,0,29.72
33,8.54,3.92,0.39,8.56,262,100,50,10.39
21,9.74,4.15,6.7,4.47,143,100,50,56.49
31,10.14,7.81,3.92,6.77,172,88.89,100,20.74
20,6.94,4.94,6.52,7.48,274,100,50,51.08
33,4.05,2.87,2.5,5.38,236,,50,20.34
38,9.37,5.92,3.18,6.85,251,98.81,100,14.15
20,9,5.74,5.6,7.58,36,100,100,45.42
16,4.46,3.31,7.32,8.19,99,100,50,66.38
20,11.03,5.1,0.7,6.26,195,84.22,100,0
37,3.04,1.56,6.89,7.74,58,100,0,83.54
19,11.83,9.74,6.34,5.51,162,88.01,100,21.85
33,10.6,5.14,2.52,5.07,36,100,100,0.08
34,8.88,5.57,2.84,,268,89.02,100,0.08
18,11.39,8.22,0.37,5.79,54,78.1,100,0
36,,8.3,0.13,4.18,165,61.74,100,0
31,3.9,2.19,3.82,5.41,234,100,50,43.31
25,6.42,3.58,0.76,7.26,184,100,50,12.88
18,2.72,2.19,1.55,7.24,130,100,50,21.48
,5.9,4.62,6.77,4.37,154,100,50,45.23
34,9.42,6.96,4.57,5.44,93,100,100,0.56
31,5.86,3.39,5.07,6.85,175,100,50,56.37
23,5.3,2.62,1.5,5.59,234,98.67,50,7.27
18,7.95,5.29,6.63,6.09,293,100,100,59.13
37,10.72,8.85,6.94,7.56,298,90.02,100,7.68
28,2.48,2.06,4.19,4.05,167,100,50,59.9
33,5.85,2.14,7.3,5.38,50,100,50,83.62
17,3.58,1.99,6.76,4.71,33,100,0,71.18
28,8.95,5.18,5.85,4.64,42,100,100,44.5
22,3.06,2.71,5.87,8.8,21,100,50,95.01
38,8.65,6.11,0.84,5.88,197,80.08,100,1.87
15,4.86,2.65,2.17,6.64,78,100,50,31.32
24,3.99,1.26,0.53,7.67,195,100,0,7.77
32,11.36,7.26,0.07,4.24,191,65.94,100,0
30,2.19,0.78,1.27,5.21,102,100,0,24.15
22,6.38,5.11,7.04,8.16,242,100,100,69.62
15,2.22,1.67,1.92,8.31,54,100,0,41.64
26,6.84,3.94,7.76,5.86,129,100,50,60.19
22,7.01,3.91,4.78,5.87,254,100,50,33.02
38,5.22,4.38,1.9,7.78,58,100,50,34.78
30,3.32,1.57,3.98,5.48,238,100,0,48.8
32,5.76,2.59,1.75,4.59,236,99.93,50,22.48
18,8.72,7.53,7.87,5.29,213,95.53,100,34.38
20,9.82,7.71,6.78,5.94,182,100,100,42.13
26,7.31,5.79,0.21,4.26,135,67.3,100,0
23,7.9,3.3,7.58,6.39,180,100,50,68.38
29,4.01,1.55,5.77,7.7,108,100,0,94.23
30,4.87,1.54,0.66,6.57,160,100,0,35.54
38,3.62,1.6,5.37,4.36,193,100,0,37.84
26,4.49,3.43,5.18,6.2,220,100,50,58.71
38,4.25,1.89,1.75,7.54,132,100,0,22.73
37,7.19,5.3,6.07,4.29,193,97.63,100,44.6
28,7.63,3.44,0.7,4.3,93,89.89,50,8.56
27,11.45,6.15,3.92,5.85,,91.72,100,30.7
39,3.96,3.52,0.08,4.97,43,95.09,50,13.24
16,8.42,3.76,7.75,8.67,51,100,50,91.6
17,10.17,5.35,6.01,6.91,273,100,100,41.18
38,7.6,3.65,1.27,5.44,132,96.9,50,6.53
36,4.55,1.66,2.73,7.52,214,100,0,43.94
24,,2.75,1.28,5.87,35,100,50,16.5
23,2.39,1.26,6.13,4.66,231,100,0,65.72
34,5.05,3.62,0.47,5.19,127,93.64,50,9.15
22,9.45,7.47,6.72,7.21,43,100,100,29.25
24,2.48,1.55,7.54,4.26,138,100,0,90.96
33,4.19,,5.41,5.36,200,100,0,64.1
17,9.06,6.08,1.7,5.04,57,92.77,100,0
38,9.83,3.28,2.88,5.01,252,85.31,50,25.99
19,6.55,4.39,3.82,7.41,88,100,50,21.96
17,8.98,6.38,,8.13,101,100,100,35.85
30,5.88,2.46,5.35,,137,100,50,88.81
31,3.6,2.85,4.43,7.23,69,100,50,51.1
29,5.98,5.06,2.81,8.58,176,100,100,21.5
17,7.8,6.15,7.13,4.29,93,,100,48.62
26,11.48,5.55,0.65,4.84,202,80.77,100,0
23,2.69,1.75,3.73,6.07,125,100,0,56.26
35,7.07,6,6.2,5.86,208,100,100,32.51
26,5.29,,0.49,6.09,291,89.48,50,10.57
29,7.08,5.61,5.64,5.03,106,100,100,27.8
16,2.24,0.68,6.56,4.75,191,100,0,82.85
37,5.13,1.55,5.29,6.55,271,100,0,63.82
32,10.2,7.71,0.1,8.64,163,76.44,100,0
34,7.54,5.71,1.44,5.96,204,88.03,100,1.44
26,6.51,5.03,2.74,4.22,173,90.5,100,7.42
37,4.86,4.17,1.87,7.53,137,96.87,50,11.19
18,4.98,1.85,7.7,5.46,286,100,0,65.84
